,gene,Gene_Name,log2fc,t_stat,p_val,p_adj,abs_log2fc
5356,ENSG00000138764,CCNG2,-0.9117393515005354,-3.4699097907823395,0.025585718569545512,0.07041476555014421,0.9117393515005354
5366,ENSG00000138796,HADH,-0.91573318917849,-12.250074268148873,0.00025500275437678743,0.009194044648176839,0.91573318917849
5396,ENSG00000139220,PPFIA2,0.8183596370301025,4.073980266873296,0.015173237932526881,0.05090524135313464,0.8183596370301025
5405,ENSG00000139318,DUSP6,0.7712248110292602,15.687819925410423,9.643333300311176e-05,0.007602223434983754,0.7712248110292602
5433,ENSG00000139629,GALNT6,1.028474710114663,4.939787513503321,0.00781796788393414,0.03487015709935941,1.028474710114663
5458,ENSG00000139890,REM2,1.5823806443891404,3.4500259646029505,0.026053846722359043,0.07117512309753066,1.5823806443891404
5466,ENSG00000139998,RAB15,-1.2131325669273365,-10.989844507003843,0.0003895696636342055,0.010225989989022051,1.2131325669273365
5490,ENSG00000140323,DISP2,1.0409633983057143,4.424194095871791,0.011473513395712015,0.04294446870963709,1.0409633983057143
5496,ENSG00000140368,PSTPIP1,-1.052811941515003,-5.364138918374364,0.005830138668114485,0.030089965575294288,1.052811941515003
5512,ENSG00000140465,CYP1A1,1.8019524595091712,7.775307348524147,0.0014751807673659297,0.016350634297874984,1.8019524595091712
5519,ENSG00000140525,FANCI,-0.8292081566158983,-7.562550610112842,0.0016386146193618273,0.016847677012093595,0.8292081566158983
5522,ENSG00000140538,NTRK3,-0.9485158876948548,-7.999164074203413,0.001324423185103325,0.015933587141198226,0.9485158876948548
5533,ENSG00000140632,GLYR1,0.7882101087855422,7.889102135215034,0.00139603482235103,0.01610329979638923,0.7882101087855422
5545,ENSG00000140848,CPNE2,-0.9647678543585366,-4.536797851730521,0.010522720567758043,0.04094670796576571,0.9647678543585366
5551,ENSG00000140931,CMTM3,1.2921701268619317,4.690354650932969,0.009375275178690827,0.03828070170791644,1.2921701268619317
5552,ENSG00000140939,NOL3,-0.7667195914435068,-6.536243021827465,0.0028309671447257125,0.021052559679819942,0.7667195914435068
5583,ENSG00000141258,SGSM2,-0.9051066274825006,-9.261190655364405,0.0007558913949438953,0.01312832961101517,0.9051066274825006
5586,ENSG00000141294,LRRC46,-1.7644885265187067,-4.171343160000167,0.014015963498151112,0.048459023681415025,1.7644885265187067
5587,ENSG00000141295,SCRN2,-1.0357151532271294,-8.140296227481869,0.0012391200080691734,0.015623649745076141,1.0357151532271294
5610,ENSG00000141480,ARRB2,-0.7883045603404814,-4.8274873322999134,0.008476742216048017,0.036485777968913086,0.7883045603404814
5617,ENSG00000141540,TTYH2,-1.0051993738801124,-9.880044789612835,0.0005888742239544511,0.011957992355837352,1.0051993738801124
5630,ENSG00000141577,CEP131,-0.7768567696263982,-4.237273451397351,0.01329248875947917,0.04690475029632861,0.7768567696263982
5633,ENSG00000141622,ARK2C,-1.0662846165577087,-13.767770674777887,0.00016127782152610784,0.008607757692187317,1.0662846165577087
5638,ENSG00000141655,TNFRSF11A,-0.9527845663029957,-7.688786101489609,0.0015390960012042667,0.01652234101829906,0.9527845663029957
5648,ENSG00000141753,IGFBP4,0.9990064390722337,6.151039970730165,0.0035437349787082986,0.023414877242144232,0.9990064390722337
5649,ENSG00000141756,FKBP10,-0.9498550642541771,-3.3860650591198276,0.027630187200795263,0.07374675864384923,0.9498550642541771
5670,ENSG00000142156,COL6A1,-0.7801165608432683,-5.393230442612422,0.005717936264651779,0.029761791407127498,0.7801165608432683
5673,ENSG00000142173,COL6A2,-1.0756135496298616,-5.23096803411662,0.006379464937111055,0.03141745342922391,1.0756135496298616
5700,ENSG00000142552,RCN3,-1.6586152233411546,-9.859791891669495,0.0005935671308621526,0.011957992355837352,1.6586152233411546
5704,ENSG00000142632,ARHGEF19,-0.9867216995070799,-14.728566726918254,0.00012367421984403002,0.008057526245057877,0.9867216995070799
5715,ENSG00000142751,GPN2,0.7988826894390174,9.085931010188144,0.0008135633356417738,0.013432709609182667,0.7988826894390174
5717,ENSG00000142794,NBPF3,-1.0966123196580484,-4.974494913915662,0.007627090967090499,0.03439143381379497,1.0966123196580484
5726,ENSG00000142949,PTPRF,-1.0088459513538162,-8.646808310355429,0.0009839275036731458,0.014622389965672718,1.0088459513538162
5746,ENSG00000143183,TMCO1,0.7590845465471,5.057437307442678,0.007193450592680332,0.03342540206019762,0.7590845465471
5753,ENSG00000143248,RGS5,1.5546216305547114,10.333306807363448,0.0004949413891856677,0.011179593920869308,1.5546216305547114
5768,ENSG00000143341,HMCN1,-1.0666610596574726,-5.882523148552792,0.004173869690412984,0.025293195819036215,1.0666610596574726
5770,ENSG00000143353,LYPLAL1,0.7509327297976195,5.88031917455858,0.004179587101957195,0.025304880024360966,0.7509327297976195
5793,ENSG00000143443,C1orf56,0.780008493819796,3.8802033552961976,0.01783819752870743,0.05602990527311201,0.780008493819796
5794,ENSG00000143450,OAZ3,1.5131386408719696,7.779132474264114,0.0014724315581349432,0.016350634297874984,1.5131386408719696
5817,ENSG00000143590,EFNA3,-1.6171362302833994,-9.919870500784421,0.000579779596930742,0.011913132764010754,1.6171362302833994
5829,ENSG00000143669,LYST,0.9315418555261535,9.145612308307733,0.0007933304013412868,0.01331820101189608,0.9315418555261535
5835,ENSG00000143748,NVL,0.7505085229540447,3.441059605564349,0.02626826719105361,0.07154601231440054,0.7505085229540447
5850,ENSG00000143847,PPFIA4,-2.3577894658459244,-12.000315109854837,0.00027640016988776065,0.009322223911669019,2.3577894658459244
5873,ENSG00000144034,TPRKB,1.0808376745866703,16.31897627217988,8.25249269800426e-05,0.007197263989938304,1.0808376745866703
5892,ENSG00000144306,SCRN3,0.760727564221974,9.552050076109133,0.0006709355109700669,0.012394211181903477,0.760727564221974
5907,ENSG00000144476,ACKR3,-0.7742678902428539,-3.6024032037110305,0.022709511751140266,0.06528401884607014,0.7742678902428539
5909,ENSG00000144485,HES6,-0.7711818819893851,-6.528251532378736,0.0028438567381315074,0.021089700496659865,0.7711818819893851
5913,ENSG00000144554,FANCD2,-0.9968138522435037,-8.147432195771078,0.001234990214052422,0.015602266024982235,0.9968138522435037
5925,ENSG00000144647,POMGNT2,-0.9618000501148275,-8.192809143806858,0.0012091240639785137,0.0154241270281729,0.9618000501148275
5931,ENSG00000144712,CAND2,-2.1177641462542844,-5.244765825151378,0.006319695205015842,0.03132903431146182,2.1177641462542844
5943,ENSG00000144824,PHLDB2,2.360193080319991,11.348626933543772,0.00034373626954895496,0.009958658603244777,2.360193080319991
5956,ENSG00000145014,TMEM44,-1.0681944451897711,-3.8342320148622275,0.01855079918398936,0.05741934505245931,1.0681944451897711
5984,ENSG00000145358,DDIT4L,1.0399460073436257,6.807425418870941,0.0024332604743563975,0.01958928685684391,1.0399460073436257
6002,ENSG00000145536,ADAMTS16,-0.7864812342696552,-5.700633866167933,0.004679848974147551,0.02671764391076924,0.7864812342696552
6007,ENSG00000145604,SKP2,-1.1924942449765523,-11.936116795093566,0.00028225748226114124,0.009386154918607847,1.1924942449765523
6010,ENSG00000145685,LHFPL2,-0.8505579227833191,-3.6086260884722234,0.02258416921908194,0.0650494207655938,0.8505579227833191
6029,ENSG00000145824,CXCL14,-0.9209752827421961,-4.793694669481275,0.008688069963454932,0.03691945988924724,0.9209752827421961
6034,ENSG00000145882,PCYOX1L,-1.3795930618890087,-18.684558233664273,4.830274439179445e-05,0.007104621103265854,1.3795930618890087
6042,ENSG00000145979,TBC1D7,-0.876626822927086,-12.08361610948393,0.0002690235881140709,0.009299982689608877,0.876626822927086
6047,ENSG00000146054,TRIM7,0.7875931139976111,11.201810787117475,0.00036163455089231186,0.010073299457482624,0.7875931139976111
6058,ENSG00000146205,ANO7,-1.1368585942723166,-8.902440596508335,0.0008799098280847264,0.013835100071348423,1.1368585942723166
6075,ENSG00000146416,AIG1,-0.8230598202561435,-4.3117283091904905,0.012528926677055076,0.045116296764288924,0.8230598202561435
6077,ENSG00000146426,TIAM2,1.374013926111915,3.8471648834752328,0.01834693041009132,0.05703947917997664,1.374013926111915
6082,ENSG00000146530,VWDE,-0.848291989048086,-4.656985080949907,0.009611168539020096,0.03876978767959904,0.848291989048086
6117,ENSG00000147036,LANCL3,-0.9736607550974496,-7.89699068280361,0.0013907452328481733,0.016098210903063535,0.9736607550974496
6152,ENSG00000147421,HMBOX1,-0.7539972159932782,-7.78183088631942,0.0014704959554287733,0.016350634297874984,0.7539972159932782
6153,ENSG00000147434,CHRNA6,-2.8620929186727126,-4.101842900402851,0.014830671038866322,0.05014644111268319,2.8620929186727126
6156,ENSG00000147443,DOK2,-1.0863832654394663,-7.4215354234399475,0.0017593687292158304,0.01726534074019591,1.0863832654394663
6166,ENSG00000147535,PLPP5,-0.7776410306932573,-9.264566466471448,0.0007548311957026658,0.01312832961101517,0.7776410306932573
6187,ENSG00000147852,VLDLR,-1.6375095632473493,-7.43959372080425,0.0017433051315286785,0.017198695669847264,1.6375095632473493
6200,ENSG00000148053,NTRK2,2.3716779060978146,9.194793860453444,0.0007771242938489563,0.01317880274960451,2.3716779060978146
6211,ENSG00000148187,MRRF,0.7879404127750516,8.031249226504416,0.0013044075605456718,0.015910282014878124,0.7879404127750516
6225,ENSG00000148331,ASB6,0.7661869782570055,10.887905366585992,0.000403958706764495,0.010257172029556266,0.7661869782570055
6251,ENSG00000148600,CDHR1,-2.1925489897336736,-12.38352308337081,0.0002444141176213383,0.009143963459245362,2.1925489897336736
6277,ENSG00000148935,GAS2,-0.8343072422888282,-5.995590200800246,0.003893013121946034,0.024463937076444685,0.8343072422888282
6286,ENSG00000149115,TNKS1BP1,-0.9042006651149257,-15.571380234417102,9.931051806278829e-05,0.007755080162235688,0.9042006651149257
6288,ENSG00000149150,SLC43A1,-0.8597134600668696,-16.591872066979924,7.729029648791906e-05,0.007197263989938304,0.8597134600668696
6297,ENSG00000149257,SERPINH1,-0.7642437695019759,-11.15049023678585,0.0003681632633294993,0.010073299457482624,0.7642437695019759
6302,ENSG00000149292,TTC12,-0.9459304328048656,-4.384639755667468,0.011831978081479675,0.0435818806553344,0.9459304328048656
6313,ENSG00000149476,TKFC,-0.9620909626178661,-12.354212548669457,0.0002466921797341182,0.009152279868135783,0.9620909626178661
6317,ENSG00000149489,ROM1,1.1458466315088762,8.795676037084183,0.0009216095094433287,0.014265220886912486,1.1458466315088762
6326,ENSG00000149557,FEZ1,-0.8811472793627612,-7.11003842020945,0.0020675491609296226,0.018533011136493985,0.8811472793627612
6330,ENSG00000149582,TMEM25,-0.8902906118945917,-21.7426916417187,2.647270236899595e-05,0.006896136708538918,0.8902906118945917
6348,ENSG00000149922,TBX6,-1.1062872496446858,-6.532270174098337,0.002837365999952378,0.02106547516028292,1.1062872496446858
6350,ENSG00000149925,ALDOA,-0.9457764679785803,-12.257846774207863,0.0002543705660923165,0.009194044648176839,0.9457764679785803
6351,ENSG00000149927,DOC2A,-1.0473814836617872,-5.4534024547639115,0.005494121638248034,0.029235269458361735,1.0473814836617872
6356,ENSG00000150045,KLRF1,-1.570521007320357,-5.351314656950497,0.005880454274995912,0.030217597697852733,1.570521007320357
6357,ENSG00000150048,CLEC1A,1.6806827680004661,7.682413578958471,0.0015439376428117305,0.01652234101829906,1.6806827680004661
6377,ENSG00000150672,DLG2,-1.0065879516005745,-3.6387386319762784,0.0219891676362844,0.06405394175577196,1.0065879516005745
6387,ENSG00000150783,TEX12,1.3763636616213466,5.173893535989758,0.00663415577576351,0.03203466516413425,1.3763636616213466
6399,ENSG00000151012,SLC7A11,-0.9964784587457802,-5.266124672007857,0.006228514867882608,0.031179926752413833,0.9964784587457802
6402,ENSG00000151062,CACNA2D4,-1.080927330712229,-4.378444742524394,0.01188934109085327,0.043708791524755375,1.080927330712229
6407,ENSG00000151116,UEVLD,0.7957080883232666,6.109421843797079,0.003633335319274792,0.023717901526996148,0.7957080883232666
6442,ENSG00000151474,FRMD4A,1.0721136685556973,7.595124668271742,0.0016121914252567135,0.016707695345311708,1.0721136685556973
6458,ENSG00000151689,INPP1,1.0836839274299168,13.162810127517016,0.00019241022821213315,0.008607757692187317,1.0836839274299168
6486,ENSG00000151948,GLT1D1,-0.8536045189979287,-9.920021031546296,0.0005797455537475693,0.011913132764010754,0.8536045189979287
6491,ENSG00000152082,MZT2B,-1.0640543532948974,-6.798219596408468,0.0024455864462494393,0.019617569114779288,1.0640543532948974
6507,ENSG00000152256,PDK1,-2.157342951934308,-10.380827834074982,0.0004862081837304654,0.011156520862216624,2.157342951934308
6516,ENSG00000152404,CWF19L2,0.7648830905925463,9.548105916588742,0.0006720058661754706,0.012396837498120974,0.7648830905925463
6529,ENSG00000152492,CCDC50,0.7914306701220671,12.775245972613986,0.00021634117580548047,0.008755917406236354,0.7914306701220671
6530,ENSG00000152495,CAMK4,-0.8486899942343127,-7.698708855968079,0.001531594314082018,0.016502623550771242,0.8486899942343127
6537,ENSG00000152580,IGSF10,-1.2812371536509461,-11.46125769034456,0.0003307475344710403,0.009880590442740625,1.2812371536509461
6549,ENSG00000152766,ANKRD22,-1.0138172446029827,-7.079587060706165,0.0021011306451216762,0.018615523006444645,1.0138172446029827
6556,ENSG00000152822,GRM1,0.7840765297674104,3.5728709647180996,0.023315782832893768,0.0663270703974716,0.7840765297674104
6563,ENSG00000152952,PLOD2,-1.1905687135556493,-5.031624823743829,0.0073251057584534105,0.03368464426070635,1.1905687135556493
6565,ENSG00000152969,JAKMIP1,-1.2735180234120205,-12.787850753106744,0.0002155064072092398,0.00874864308415382,1.2735180234120205
6569,ENSG00000153015,CWC27,0.7915223797049088,5.1441732726436875,0.006771692704468144,0.032335619506927614,0.7915223797049088
6572,ENSG00000153044,CENPH,-1.3632635238404394,-10.70973411628074,0.000430731109561675,0.010621494787176973,1.3632635238404394
6577,ENSG00000153071,DAB2,-0.8122628689235003,-4.789373069380367,0.008715555540908004,0.03698479562083779,0.8122628689235003
6593,ENSG00000153214,TMEM87B,-1.0861144074937685,-7.996291908668625,0.0013262333952067573,0.015933587141198226,1.0861144074937685
6595,ENSG00000153250,RBMS1,0.9744544154876369,9.970680553700289,0.0005684282939856599,0.01182543348048672,0.9744544154876369
6601,ENSG00000153363,LINC00467,-1.329159782332363,-3.776970557630554,0.019486717395879972,0.05917103846581495,1.329159782332363
6610,ENSG00000153558,FBXL2,-1.3683611571024805,-12.93250794454232,0.00020620745183804902,0.00874864308415382,1.3683611571024805
6621,ENSG00000153815,CMIP,-0.787143994844722,-13.409785889076282,0.0001788677987747648,0.008607757692187317,0.787143994844722
6637,ENSG00000154016,GRAP,0.9582303066782276,3.815219162228479,0.018855462523698845,0.0580163332982697,0.9582303066782276
6642,ENSG00000154099,DNAAF1,2.240161101651927,5.988968908659655,0.003908808155221096,0.024463937076444685,2.240161101651927
6643,ENSG00000154102,C16orf74,-1.1463911176793855,-6.207379808028166,0.0034267233830019158,0.02311480681988565,1.1463911176793855
6658,ENSG00000154240,CEP112,1.175322923918952,7.688863585773541,0.0015390372466791635,0.01652234101829906,1.175322923918952
6661,ENSG00000154309,DISP1,0.8467889411230111,4.073299273333974,0.015181729227962033,0.050920938113676775,0.8467889411230111
6675,ENSG00000154611,PSMA8,0.7832882512974129,6.024609710154235,0.003824704764046503,0.02431509300968783,0.7832882512974129
6679,ENSG00000154645,CHODL,0.9744634674153027,31.127612872978524,6.347251920747227e-06,0.005005091170866738,0.9744634674153027
6682,ENSG00000154710,RABGEF1,1.5470667444486863,6.9819491584149125,0.0022134412059432555,0.018944359948658986,1.5470667444486863
6684,ENSG00000154721,JAM2,-1.0747914165961285,-6.43482732529972,0.0030000363276257167,0.02160026155890516,1.0747914165961285
6722,ENSG00000155254,MARVELD1,-1.1226405388993734,-7.486637387445959,0.0017023007941891698,0.01699247339849817,1.1226405388993734
6769,ENSG00000155957,TMBIM4,-0.7553267293443053,-5.9900136199778995,0.003906310785219391,0.024463937076444685,0.7553267293443053
6812,ENSG00000156508,EEF1A1,-1.098891965898076,-23.769648293140534,1.857603744963887e-05,0.00600318602953524,1.098891965898076
6831,ENSG00000156787,TBC1D31,-1.1680962706604185,-12.390298085765643,0.00024389128363864985,0.009143963459245362,1.1680962706604185
6868,ENSG00000157227,MMP14,2.498196450688066,7.990701708776798,0.001329765458514694,0.015943438674882515,2.498196450688066
6871,ENSG00000157303,SUSD3,-1.503366290106268,-3.90497224497396,0.01746787340237574,0.05535015828283046,1.503366290106268
6877,ENSG00000157379,DHRS1,0.8417117618344784,8.112442320399914,0.0012554043620831886,0.015743831605617903,0.8417117618344784
6884,ENSG00000157483,MYO1E,0.9837642924806002,6.025752217021114,0.0038220456811553665,0.02431509300968783,0.9837642924806002
6904,ENSG00000157833,GAREM2,-0.8345510309212695,-5.372961483370863,0.00579582898304865,0.030003523991316963,0.8345510309212695
6935,ENSG00000158234,FAIM,1.2871583397656454,10.257629881238483,0.0005092551238342737,0.011223781244109833,1.2871583397656454
6941,ENSG00000158301,GPRASP2,0.8569758940097887,4.461911647022622,0.01114386861442303,0.04233148726229636,0.8569758940097887
6942,ENSG00000158321,AUTS2,-0.7562836994330041,-6.94709629302289,0.0022553175026470695,0.019096037615791078,0.7562836994330041
6943,ENSG00000158373,H2BC5,1.1973463647066425,5.369533861054231,0.005809129115578385,0.030034634060367313,1.1973463647066425
6945,ENSG00000158406,H4C8,1.3879654896265234,7.457208291970312,0.0017278104495725567,0.017144603539740764,1.3879654896265234
6980,ENSG00000158828,PINK1,0.8754461981983325,7.478202088761199,0.0017095648068065417,0.01702680653222086,0.8754461981983325
7026,ENSG00000159399,HK2,-0.7860942748941595,-11.958360643774444,0.0002802106725923494,0.009386154918607847,0.7860942748941595
7027,ENSG00000159403,C1R,-0.9718380868168126,-6.831681986806616,0.002401147378486725,0.019447230502263334,0.9718380868168126
7028,ENSG00000159423,ALDH4A1,-1.8821608365527092,-7.890961052064296,0.00139478610559323,0.01610329979638923,1.8821608365527092
7039,ENSG00000159618,ADGRG5,-0.7831991123127299,-3.6480621531149002,0.021808746307711235,0.06369508324640089,0.7831991123127299
7043,ENSG00000159714,ZDHHC1,2.3418728686450425,6.519160513160409,0.002858607743858733,0.02116383870675013,2.3418728686450425
7047,ENSG00000159761,C16orf86,-1.3288555298168945,-5.579674382581432,0.00505828517525913,0.027973640535921458,1.3288555298168945
7048,ENSG00000159788,RGS12,-1.0284446430019634,-12.263042153802724,0.00025394907961472183,0.009194044648176839,1.0284446430019634
7056,ENSG00000159899,NPR2,0.9443217621423301,11.44218100814533,0.00033290399065837685,0.009880590442740625,0.9443217621423301
7062,ENSG00000160014,CALM3,-1.0385456364741124,-28.863468247860776,8.576099901345941e-06,0.005005091170866738,1.0385456364741124
7069,ENSG00000160072,ATAD3B,0.9747710829668255,4.570941469409608,0.010253479087482342,0.040325520227448224,0.9747710829668255
7073,ENSG00000160111,CPAMD8,-1.3634927114397546,-4.0471766389013615,0.01551181290421156,0.05152344519986311,1.3634927114397546
7080,ENSG00000160193,WDR4,0.806385325119884,8.51491641487489,0.00104355587567447,0.014740402897183525,0.806385325119884
7089,ENSG00000160214,RRP1,0.7862510858654229,7.471543346630434,0.001715326009631245,0.01707145617334941,0.7862510858654229
7102,ENSG00000160285,LSS,-0.7756766226430265,-10.674205201367261,0.00043633087356553975,0.010634970601533995,0.7756766226430265
7119,ENSG00000160447,PKN3,-0.9205849652951108,-9.626383066937876,0.0006511532761474961,0.012225954850106677,0.9205849652951108
7129,ENSG00000160633,SAFB,0.8641404113265436,7.22236599471304,0.0019492642075319754,0.01788090148849063,0.8641404113265436
7144,ENSG00000160767,ENTREP3,-0.9502622275479017,-10.8900980797477,0.0004036423118862805,0.010257172029556266,0.9502622275479017
7177,ENSG00000161057,PSMC2,0.7533978117493338,7.013024364205118,0.0021769098738290598,0.018812531731184693,0.7533978117493338
7184,ENSG00000161243,FBXO27,-1.1020065415463736,-7.454302555627722,0.0017303547314846093,0.017157103039130248,1.1020065415463736
7187,ENSG00000161277,THAP8,-1.3180956509469346,-10.442508489766299,0.0004751563413354976,0.011029039027620443,1.3180956509469346
7189,ENSG00000161328,LRRC56,1.0125496434447423,5.39022296211428,0.005729412651190715,0.02980628802952656,1.0125496434447423
7192,ENSG00000161513,FDXR,-1.226635499391917,-4.1568619048547255,0.0141811780521109,0.04876514265293336,1.226635499391917
7198,ENSG00000161558,TMEM143,-1.721055563519837,-7.759333123751214,0.0014867306567322338,0.016355242227496212,1.721055563519837
7211,ENSG00000161888,SPC24,-1.0520406790584016,-13.25377597270777,0.00018727844922229115,0.008607757692187317,1.0520406790584016
7234,ENSG00000162129,CLPB,-0.8208885575989927,-4.8816350083281215,0.008150999621527884,0.03565828724046067,0.8208885575989927
7242,ENSG00000162231,NXF1,0.9218628165939676,6.054790276959536,0.003755217938868626,0.024136039841929437,0.9218628165939676
7263,ENSG00000162433,AK4,-0.927739154357275,-7.557957184881022,0.0016423836080971745,0.016847677012093595,0.927739154357275
7267,ENSG00000162458,FBLIM1,-1.011369989031822,-5.1189321773675704,0.006891241894390169,0.03264967248722068,1.011369989031822
7305,ENSG00000162746,FCRLB,1.4005156672751131,7.087856260400356,0.0020919452968035084,0.018615523006444645,1.4005156672751131
7306,ENSG00000162755,KLHDC9,-1.6768807791048979,-9.275283532734827,0.0007514776200553042,0.013124099601896606,1.6768807791048979
7334,ENSG00000162961,DPY30,0.858190795920468,6.973999195390979,0.002222908212740312,0.018983524671862886,0.858190795920468
7341,ENSG00000162994,CLHC1,0.9361527218555958,4.945885190145252,0.007784015382004944,0.034805259270859736,0.9361527218555958
7365,ENSG00000163154,TNFAIP8L2,0.7890959611653138,5.892932615039566,0.004146995432668184,0.025206894706260422,0.7890959611653138
7373,ENSG00000163171,CDC42EP3,1.1515576460572856,4.661444833190879,0.009579228194604465,0.03871808163321899,1.1515576460572856
7385,ENSG00000163293,NIPAL1,2.0650630634860074,7.69987370027861,0.0015307166493681468,0.016502623550771242,2.0650630634860074
7386,ENSG00000163297,ANTXR2,0.7771844781872504,6.985113262475615,0.0022096871532635005,0.018944359948658986,0.7771844781872504
7390,ENSG00000163322,ABRAXAS1,-0.9509123861167726,-7.542609065683797,0.0016550549662795045,0.016885443975446564,0.9509123861167726
7398,ENSG00000163364,LINC01116,-1.2437004159664318,-5.588898400526912,0.005028136958027406,0.027911802664760614,1.2437004159664318
7409,ENSG00000163435,ELF3,-0.7909464022048023,-5.67068587748949,0.004770219096993435,0.02705054723956819,0.7909464022048023
7411,ENSG00000163453,IGFBP7,-0.8787521769692517,-5.16113359121871,0.006692783562555834,0.032108402788051243,0.8787521769692517
7427,ENSG00000163519,TRAT1,0.8400874495925906,3.4750131177352777,0.02546718608179355,0.07018979308882267,0.8400874495925906
7438,ENSG00000163568,AIM2,1.5975317700171172,3.452978846496207,0.025983687249106997,0.07106677104681598,1.5975317700171172
7455,ENSG00000163633,C4orf36,-0.9874771497101031,-6.471400393197548,0.0029376687163965532,0.021323643139234984,0.9874771497101031
7458,ENSG00000163636,PSMD6,0.8613599415716591,7.682091577323346,0.0015441827888778659,0.01652234101829906,0.8613599415716591
7471,ENSG00000163689,CFAP20DC,-1.3949681011718198,-5.952329406550841,0.0039976476282527216,0.024799155468157617,1.3949681011718198
7475,ENSG00000163704,PRRT3,-1.2476954573543269,-7.627420021859092,0.0015865122349712191,0.016633740993701518,1.2476954573543269
7481,ENSG00000163739,CXCL1,1.9819294109913395,5.331484258974683,0.005959307568761619,0.0303904207286675,1.9819294109913395
7497,ENSG00000163827,LRRC2,1.2557656850481167,14.959495816535243,0.00011632021385278669,0.007994509191519429,1.2557656850481167
7499,ENSG00000163840,DTX3L,1.1080687455010036,4.201932673619432,0.013674537759687851,0.0477607547903742,1.1080687455010036
7505,ENSG00000163872,YEATS2,-0.9194502169329444,-18.47948233288119,5.046158404380791e-05,0.007105570068850899,0.9194502169329444
7511,ENSG00000163888,CAMK2N2,-1.2422637672035624,-6.073672548452533,0.003712531752953749,0.023967539627948106,1.2422637672035624
7533,ENSG00000163975,MELTF,-1.2857646039571966,-15.215764437964122,0.00010878597097028768,0.007939592504257718,1.2857646039571966
7560,ENSG00000164076,CAMKV,-1.0962268681972893,-5.082107126493866,0.007070310133688664,0.03311047059801746,1.0962268681972893
7567,ENSG00000164089,ETNPPL,0.7970188248543608,4.2309093481942135,0.013360327060242384,0.04693333198753216,0.7970188248543608
7580,ENSG00000164142,FHIP1A,-1.3182477710553049,-3.3755446594521663,0.027900174002943243,0.07434850837655825,1.3182477710553049
7597,ENSG00000164211,STARD4,-0.9390254575779385,-9.491357362797318,0.0006876433019840307,0.012581046494929745,0.9390254575779385
7625,ENSG00000164362,TERT,-1.1479720786394858,-4.5377963904548135,0.010514725733941886,0.04093112121904046,1.1479720786394858
7655,ENSG00000164638,SLC29A4,-0.8027510209635549,-4.086986575178399,0.015012154657171322,0.05052982298416839,0.8027510209635549
7657,ENSG00000164649,CDCA7L,-0.7936287140566124,-5.743858268743373,0.004553085159036603,0.026350281439731296,0.7936287140566124
7671,ENSG00000164743,C8orf48,1.4343602941896156,4.370718436441615,0.011961355323580478,0.04384079629575765,1.4343602941896156
7710,ENSG00000164976,MYORG,-1.0724500872963323,-15.753909251456072,9.484647536057835e-05,0.007602223434983754,1.0724500872963323
7713,ENSG00000164985,PSIP1,-0.913930216803805,-7.701348676699899,0.001529606204156488,0.016502623550771242,0.913930216803805
7716,ENSG00000165028,NIPSNAP3B,-1.0310064106509635,-3.948711612778106,0.016836194439334554,0.05389842112458109,1.0310064106509635
7717,ENSG00000165029,ABCA1,1.1137879155182933,7.389793763488997,0.001788049868698402,0.017335115350492564,1.1137879155182933
7719,ENSG00000165046,LETM2,-1.0139264319942687,-6.745581369743144,0.0025175626356500626,0.01991976692046341,1.0139264319942687
7723,ENSG00000165102,HGSNAT,-0.7861876073773966,-14.421114849949227,0.00013438810253147267,0.008192059896392176,0.7861876073773966
7743,ENSG00000165259,HDX,0.7727056264836852,4.702993919382257,0.009287766325839634,0.03810022555658816,0.7727056264836852
7758,ENSG00000165379,LRFN5,1.0233286698972635,3.7797914213190906,0.01943930619375675,0.05908770448880636,1.0233286698972635
7762,ENSG00000165409,TSHR,-0.9738175875597279,-13.310292345582134,0.0001841758281534931,0.008607757692187317,0.9738175875597279
7770,ENSG00000165475,CRYL1,-0.7939403393612939,-5.215068387193697,0.006449197944798017,0.03165116384345728,0.7939403393612939
7779,ENSG00000165507,DEPP1,-0.7583272757106081,-4.709901372862974,0.009240361361212056,0.03803213138377449,0.7583272757106081
7780,ENSG00000165511,ZNF22-AS1,0.8351988583977547,4.708915329915493,0.009247110433395109,0.03804813619863241,0.8351988583977547
7791,ENSG00000165630,PRPF18,1.0297575372051546,5.257953922455992,0.006263204588901227,0.031201551842359114,1.0297575372051546
7793,ENSG00000165633,VSTM4,-1.0101621622671135,-4.199546529499538,0.01370080734369608,0.047777541222560005,1.0101621622671135
7811,ENSG00000165716,DIPK1B,-1.1092759983920182,-10.302861018092244,0.0005006391232657686,0.011223781244109833,1.1092759983920182
7816,ENSG00000165752,STK32C,-0.8714090247857277,-5.012000223145708,0.007427169041849494,0.03387884894909216,0.8714090247857277
7828,ENSG00000165868,HSPA12A,-0.8208791013396343,-9.833430231702149,0.0005997453017602021,0.011965593350382985,0.8208791013396343
7835,ENSG00000165912,PACSIN3,-1.1448421201491723,-6.362459807355594,0.0031283181651959526,0.022106781700718066,1.1448421201491723
7842,ENSG00000165959,CLMN,-1.4690495322531185,-8.537645159176828,0.0010329672984800131,0.014740402897183525,1.4690495322531185
7850,ENSG00000166016,ABTB2,1.101439969861803,13.756242113229954,0.00016180978996008122,0.008607757692187317,1.101439969861803
7858,ENSG00000166123,GPT2,-0.8508737922240796,-10.201590977693956,0.0005201869377909934,0.011333795662539163,0.8508737922240796
